result_id,event_title,edition_id,sport
19009445,"Super-Heavyweight, Greco-Roman (≤130 kilograms), Men",61,Wrestling
354362,"Flyweight (≤48 kilograms), Women",59,Weightlifting
302371,"5,000 metres, Men",54,Athletics
62233,"1,500 metres, Men",20,Athletics
8191,"400 metres Freestyle, Women",24,Swimming
322057,"100 metres Breaststroke, Men",54,Swimming
19001777,"Beach Volleyball, Women",61,Beach Volleyball
255953,"Kayak Doubles, 500 metres, Men",23,Canoe Sprint
307107,"Canadian Doubles, 1,000 metres, Men",54,Canoe Sprint
256395,"Canadian Singles, Slalom, Men",26,Canoe Slalom
63433,"High Jump, Men",22,Athletics
159507,"Coxless Pairs, Women",24,Rowing
332138,"Middleweight, Greco-Roman (≤74 kilograms), Men",54,Wrestling
52011,"Trap, Men",26,Shooting
332322,"Featherweight, Freestyle (≤55 kilograms), Men",54,Wrestling
65838,"Pole Vault, Women",25,Athletics
65149,"4 x 400 metres Relay, Women",24,Athletics
51884,"Air Rifle, 10 metres, Men",24,Shooting
27519,"Lightweight (≤60 kilograms), Men",26,Boxing
255907,"Kayak Doubles, 500 metres, Women",22,Canoe Sprint
355956,"Light-Heavyweight, Freestyle (≤69 kilograms), Women",59,Wrestling
19016828,"Sabre, Individual, Men",61,Fencing
395646,"Handball, Women",59,Handball
19002128,"Heavyweight (≤87 kilograms), Women",61,Weightlifting
28343,"Flyweight (≤49 kilograms), Women",26,Taekwondo
258949,"Team Pursuit, 4,000 metres, Men",53,Cycling Track
70792,"Pommelled Horse, Men",25,Artistic Gymnastics
261130,"Eights, Women",53,Rowing
357212,"400 metres Freestyle, Women",59,Swimming
27627,"Middleweight (≤75 kilograms), Men",26,Boxing
358666,"3,000 metres Steeplechase, Men",59,Athletics
10660,"One Person Dinghy (Finn), Men",25,Sailing
28087,"Heavyweight (>80 kilograms), Men",25,Taekwondo
29924,"Middleweight (≤75 kilograms), Men",22,Weightlifting
356596,"Heavyweight (≤91 kilograms), Men",59,Boxing
261120,"Coxless Pairs, Women",53,Rowing
66089,"5,000 metres, Men",26,Athletics
155176,"Individual Time Trial, Women",26,Cycling Road
19016245,"Kayak Doubles, 500 metres, Women",61,Canoe Sprint
351671,"Singles, Women",59,Badminton
359446,"Basketball, Women",59,Basketball
133885,"Heavyweight, Freestyle (≤96 kilograms), Men",26,Wrestling
322344,"4 x 100 metres Medley Relay, Men",54,Swimming
29933,"Light-Heavyweight (≤82½ kilograms), Men",22,Weightlifting
257660,"4 x 100 metres Relay, Women",53,Athletics
16634,"Half-Middleweight (≤78 kilograms), Men",22,Judo
306000,"Beach Volleyball, Women",54,Beach Volleyball
316351,"Half-Middleweight (≤63 kilograms), Women",54,Judo
260247,"Half-Lightweight (≤66 kilograms), Men",53,Judo
155098,"Team Pursuit, 4,000 metres, Men",26,Cycling Track
185431,"Individual, Open",24,Equestrian Eventing
301044,"Individual, Men",54,Archery
19008400,"Single Sculls, Men",61,Rowing
900777,"Welterweight (≤65 kilograms), Women",22,Taekwondo
19002268,"Synchronized Springboard, Men",61,Diving
322301,"800 metres Freestyle, Women",54,Swimming
128175,"Featherweight, Freestyle (≤62 kilograms), Men",20,Wrestling
19009706,"Lightweight, Freestyle (≤57 kilograms), Women",61,Wrestling
18000370,"Street, Men",61,Skateboarding
7189,"200 metres Breaststroke, Women",21,Swimming
25093,"Middleweight (≤75 kilograms), Men",20,Boxing
29888,"Flyweight (≤52 kilograms), Men",22,Weightlifting
154565,"Road Race, Individual, Men",21,Cycling Road
355006,"Lightweight (≤57 kilograms), Women",59,Judo
359400,"Basketball, Men",59,Basketball
128918,"Lightweight, Freestyle (≤68 kilograms), Men",21,Wrestling
258921,"Team Sprint, Men",53,Cycling Track
51792,"Small-Bore Rifle, Prone, 50 metres, Men",22,Shooting
19008880,"Skiff (49er FX), Women",61,Sailing
185311,"Individual, Open",20,Equestrian Dressage
64543,"Discus Throw, Women",23,Athletics
30404,"Light-Heavyweight (≤69 kilograms), Women",26,Weightlifting
260480,"Half-Heavyweight (≤100 kilograms), Men",53,Judo
18000130,"Kumite, ≤67 kg, Men",61,Karate
185392,"Team, Open",22,Equestrian Jumping
64408,"800 metres, Women",23,Athletics
262181,"Heavyweight (>80 kilograms), Men",53,Taekwondo
67533,"Individual, Women",24,Rhythmic Gymnastics
131528,"Featherweight, Greco-Roman (≤62 kilograms), Men",23,Wrestling
70455,"Individual All-Around, Men",20,Artistic Gymnastics
32625,"Basketball, Women",21,Basketball
19009174,"Floor Exercise, Women",61,Artistic Gymnastics
154865,"Team Pursuit, 4,000 metres, Men",24,Cycling Track
900467,"Baseball, Men",22,Baseball
19009358,"Middleweight, Greco-Roman (≤77 kilograms), Men",61,Wrestling
30132,"Heavyweight I (≤99 kilograms), Men",24,Weightlifting
51759,"Air Rifle, 10 metres, Men",21,Shooting
351550,"Singles, Men",59,Badminton
128710,"Heavyweight, Greco-Roman (≤100 kilograms), Men",20,Wrestling
901165,"Welterweight (≤65 kilograms), Women",23,Taekwondo
62161,"100 metres, Men",20,Athletics
129134,"Heavyweight, Freestyle (≤100 kilograms), Men",21,Wrestling
257994,"Singles, Men",53,Badminton
30068,"Flyweight (≤54 kilograms), Men",24,Weightlifting
307012,"Canadian Doubles, Slalom, Men",54,Canoe Slalom
257229,"Marathon, Men",53,Athletics
111676,"Foil, Team, Women",22,Fencing
263114,"Heavyweight (≤75 kilograms), Women",53,Weightlifting
901143,"Featherweight (≤55 kilograms), Women",23,Taekwondo
257822,"Heptathlon, Women",53,Athletics
27591,"Welterweight (≤69 kilograms), Men",26,Boxing
255796,"Kayak Singles, 1,000 metres, Men",22,Canoe Sprint
16121,"Half-Lightweight (≤65 kilograms), Men",21,Judo
29731,"Lightweight (≤67½ kilograms), Men",20,Weightlifting
26607,"Bantamweight (≤54 kilograms), Men",24,Boxing
305000,"Light-Flyweight (≤49 kilograms), Men",54,Boxing
51855,"Skeet, Open",23,Shooting
19008792,"One Person Heavyweight Dinghy (Finn), Men",61,Sailing
19008550,"Quadruple Sculls, Women",61,Rowing
70563,"Floor Exercise, Women",21,Artistic Gymnastics
255645,"Canadian Singles, 1,000 metres, Men",20,Canoe Sprint
19001127,"Individual, Women",61,Golf
307000,"Canadian Singles, Slalom, Men",54,Canoe Slalom
308089,"Omnium, Women",54,Cycling Track
134319,"Middleweight, Freestyle (≤63 kilograms), Women",26,Wrestling
7257,"50 metres Freestyle, Men",22,Swimming
19005711,"Welterweight (63-69 kilograms), Men",61,Boxing
54280,"Springboard, Men",25,Diving
10015,"One Person Dinghy (Finn), Open",20,Sailing
308034,"Keirin, Women",54,Cycling Track
262097,"Flyweight (≤58 kilograms), Men",53,Taekwondo
258809,"Canadian Doubles, 1,000 metres, Men",53,Canoe Sprint
19002038,"Middleweight (≤73 kilograms), Men",61,Weightlifting
70509,"Uneven Bars, Women",20,Artistic Gymnastics
63091,"3,000 metres, Women",21,Athletics
40745,"Individual, Men",23,Archery
70485,"Rings, Men",20,Artistic Gymnastics
355312,"Middleweight, Freestyle (≤74 kilograms), Men",59,Wrestling
261516,"400 metres Freestyle, Men",53,Swimming
37377,"Volleyball, Women",21,Volleyball
70571,"Individual All-Around, Men",22,Artistic Gymnastics
66461,"800 metres, Women",26,Athletics
62515,"1,500 metres, Women",20,Athletics
256271,"Kayak Singles, Slalom, Men",25,Canoe Slalom
63790,"4 x 100 metres Relay, Women",22,Athletics
132237,"Middleweight, Freestyle (≤82 kilograms), Men",24,Wrestling
36488,"Hockey, Women",26,Hockey
27121,"Lightweight (≤60 kilograms), Men",25,Boxing
19005095,"Team Sprint, Women",61,Cycling Track
159297,"Double Sculls, Women",23,Rowing
28198,"Heavyweight (>67 kilograms), Women",25,Taekwondo
52023,"Sporting Pistol, 25 metres, Women",26,Shooting
19031,"Half-Heavyweight (≤78 kilograms), Women",25,Judo
185544,"Individual, Open",26,Equestrian Jumping
257904,"Basketball, Men",53,Basketball
263362,"Heavyweight, Freestyle (≤96 kilograms), Men",53,Wrestling
110390,"Épée, Team, Men",22,Fencing
66679,"Heptathlon, Women",26,Athletics
29879,"Super-Heavyweight (>110 kilograms), Men",21,Weightlifting
52037,"Trap, Women",26,Shooting
263087,"Lightweight (≤58 kilograms), Women",53,Weightlifting
261021,"Coxless Fours, Men",53,Rowing
185366,"Team, Open",22,Equestrian Eventing
258458,"Middleweight (≤75 kilograms), Men",53,Boxing
16229,"Half-Middleweight (≤78 kilograms), Men",21,Judo
263096,"Middleweight (≤63 kilograms), Women",53,Weightlifting
353521,"Canadian Singles, 1,000 metres, Men",59,Canoe Sprint
24827,"Light-Flyweight (≤48 kilograms), Men",20,Boxing
262293,"Heavyweight (>67 kilograms), Women",53,Taekwondo
18158,"Lightweight (≤56 kilograms), Women",24,Judo
18942,"Half-Middleweight (≤63 kilograms), Women",25,Judo
51965,"Air Rifle, 10 metres, Women",25,Shooting
29741,"Middleweight (≤75 kilograms), Men",20,Weightlifting
159611,"Eights, Men",25,Rowing
258793,"Canadian Singles, 1,000 metres, Men",53,Canoe Sprint
261705,"200 metres Freestyle, Women",53,Swimming
185400,"Team, Open",23,Equestrian Eventing
261502,"200 metres Freestyle, Men",53,Swimming
131583,"Lightweight, Greco-Roman (≤68 kilograms), Men",23,Wrestling
259151,"Épée, Individual, Men",53,Fencing
27483,"Featherweight (≤57 kilograms), Men",26,Boxing
8200,"800 metres Freestyle, Women",24,Swimming
159002,"Coxed Fours, Women",21,Rowing
19008446,"Quadruple Sculls, Men",61,Rowing
155174,"Points Race, Women",26,Cycling Track
154567,"Road Race, Individual, Women",21,Cycling Road
19004352,"Welterweight (≤80 kilograms), Men",61,Taekwondo
302235,"100 metres Hurdles, Women",54,Athletics
356837,"BMX, Men",59,Cycling BMX Racing
311412,"Foil, Team, Women",54,Fencing
50189,"Individual, Men",20,Modern Pentathlon
159677,"Quadruple Sculls, Women",25,Rowing
322143,"200 metres Butterfly, Men",54,Swimming
7044,"100 metres Butterfly, Men",21,Swimming
32646,"Basketball, Men",22,Basketball
129190,"Light-Flyweight, Greco-Roman (≤48 kilograms), Men",21,Wrestling
302175,"3,000 metres Steeplechase, Women",54,Athletics
19000740,"Marathon, Women",61,Athletics
900543,"Half-Heavyweight (≤72 kilograms), Women",22,Judo
17549,"Half-Heavyweight (≤72 kilograms), Women",23,Judo
18008,"Heavyweight (>95 kilograms), Men",24,Judo
15875,"Half-Middleweight (≤78 kilograms), Men",20,Judo
302542,"4 x 400 metres Relay, Men",54,Athletics
8282,"4 x 100 metres Freestyle Relay, Women",24,Swimming
62574,"Shot Put, Women",20,Athletics
158782,"Single Sculls, Men",20,Rowing
62505,"800 metres, Women",20,Athletics
356337,"Flyweight (≤52 kilograms), Men",59,Boxing
19000422,"1,500 metres, Men",61,Athletics
356740,"Road Race, Individual, Men",59,Cycling Road
331054,"Lightweight (≤69 kilograms), Men",54,Weightlifting
29951,"Heavyweight I (≤100 kilograms), Men",22,Weightlifting
54319,"Synchronized Platform, Women",26,Diving
51974,"Trap, Women",25,Shooting
354353,"Super-Heavyweight (>105 kilograms), Men",59,Weightlifting
154755,"Road Race, Individual, Men",23,Cycling Road
356300,"Light-Flyweight (≤49 kilograms), Men",59,Boxing
262125,"Featherweight (≤68 kilograms), Men",53,Taekwondo
7196,"100 metres Butterfly, Women",21,Swimming
70782,"Floor Exercise, Men",25,Artistic Gymnastics
158968,"Eights, Men",21,Rowing
19002137,"Super-Heavyweight (>87 kilograms), Women",61,Weightlifting
27049,"Bantamweight (≤54 kilograms), Men",25,Boxing
900359,"Baseball, Men",21,Baseball
7081,"4 x 100 metres Freestyle Relay, Men",21,Swimming
129773,"Featherweight, Freestyle (≤62 kilograms), Men",22,Wrestling
131425,"Flyweight, Greco-Roman (≤52 kilograms), Men",23,Wrestling
129298,"Featherweight, Greco-Roman (≤62 kilograms), Men",21,Wrestling
159827,"Single Sculls, Women",26,Rowing
309000,"Synchronized Springboard, Women",54,Diving
62739,"110 metres Hurdles, Men",21,Athletics
258178,"Doubles, Mixed",53,Badminton
106163,"Sabre, Individual, Men",21,Fencing
64440,"100 metres Hurdles, Women",23,Athletics
320063,"One Person Dinghy (Laser Radial), Women",54,Sailing
19005436,"Doubles, Mixed",61,Badminton
130729,"Heavyweight, Greco-Roman (≤100 kilograms), Men",22,Wrestling
332506,"Light-Heavyweight, Freestyle (≤84 kilograms), Men",54,Wrestling
133420,"Lightweight, Greco-Roman (≤63 kilograms), Men",25,Wrestling
24881,"Bantamweight (≤54 kilograms), Men",20,Boxing
51947,"Running Target, 10 metres, Men",25,Shooting
16075,"Extra-Lightweight (≤60 kilograms), Men",21,Judo
19016157,"Kayak Fours, 500 metres, Men",61,Canoe Sprint
17595,"Heavyweight (>72 kilograms), Women",23,Judo
8652,"100 metres Butterfly, Women",25,Swimming
29870,"Heavyweight II (≤110 kilograms), Men",21,Weightlifting
7704,"200 metres Breaststroke, Men",23,Swimming
65388,"1,500 metres, Men",25,Athletics
112379,"Épée, Individual, Men",23,Fencing
19009140,"Parallel Bars, Men",61,Artistic Gymnastics
19004996,"Team Pursuit, 4,000 metres, Men",61,Cycling Track
19359,"Middleweight (≤90 kilograms), Men",26,Judo
70876,"Pommelled Horse, Men",26,Artistic Gymnastics
19009648,"Flyweight, Freestyle (≤50 kilograms), Women",61,Wrestling
159600,"Coxless Fours, Men",25,Rowing
7382,"200 metres Individual Medley, Men",22,Swimming
65773,"100 metres Hurdles, Women",25,Athletics
32497,"Basketball, Men",20,Basketball
256160,"Kayak Singles, Slalom, Men",24,Canoe Slalom
108154,"Foil, Team, Women",21,Fencing
17130,"Middleweight (≤86 kilograms), Men",23,Judo
18069,"Extra-Lightweight (≤48 kilograms), Women",24,Judo
134134,"Light-Heavyweight, Greco-Roman (≤84 kilograms), Men",26,Wrestling
313000,"Team All-Around, Men",54,Artistic Gymnastics
396039,"Team, Women",59,Table Tennis
357226,"100 metres Backstroke, Women",59,Swimming
28401,"Welterweight (≤67 kilograms), Women",26,Taekwondo
24921,"Featherweight (≤57 kilograms), Men",20,Boxing
18000699,"Olympic Distance, Women",61,Triathlon
19008468,"Coxless Fours, Men",61,Rowing
305148,"Lightweight (≤60 kilograms), Men",54,Boxing
133593,"Heavyweight, Greco-Roman (≤97 kilograms), Men",25,Wrestling
42878,"Doubles, Mixed",26,Badminton
257619,"1,500 metres, Women",53,Athletics
261384,"Free Pistol, 50 metres, Men",53,Shooting
256402,"Canadian Doubles, Slalom, Men",26,Canoe Slalom
62384,"Shot Put, Men",20,Athletics
134259,"Flyweight, Freestyle (≤48 kilograms), Women",26,Wrestling
65459,"4 x 400 metres Relay, Men",25,Athletics
64695,"800 metres, Men",24,Athletics
64768,"3,000 metres Steeplechase, Men",24,Athletics
132560,"Bantamweight, Greco-Roman (≤57 kilograms), Men",24,Wrestling
19001895,"BMX, Women",61,Cycling BMX Racing
302271,"Discus Throw, Men",54,Athletics
309040,"Springboard, Women",54,Diving
25564,"Super-Heavyweight (>91 kilograms), Men",21,Boxing
261425,"Trap, Women",53,Shooting
358579,"200 metres, Men",59,Athletics
256022,"Canadian Doubles, 1,000 metres, Men",23,Canoe Sprint
65103,"5,000 metres, Women",24,Athletics
132402,"Super-Heavyweight, Freestyle (≤130 kilograms), Men",24,Wrestling
43524,"Duet, Women",25,Artistic Swimming
30305,"Featherweight (≤62 kilograms), Men",26,Weightlifting
65115,"100 metres Hurdles, Women",24,Athletics
19004326,"Featherweight (≤68 kilograms), Men",61,Taekwondo
154905,"Individual Pursuit, 3,000 metres, Women",24,Cycling Track
51911,"Sporting Pistol, 25 metres, Women",24,Shooting
19001950,"Individual, Women",61,Rhythmic Gymnastics
29915,"Lightweight (≤67½ kilograms), Men",22,Weightlifting
51923,"Double Trap, Women",24,Shooting
355910,"Middleweight, Freestyle (≤63 kilograms), Women",59,Wrestling
18001424,"Half-Heavyweight (≤78 kilograms), Women",61,Judo
356951,"Omnium, Women",59,Cycling Track
62818,"Pole Vault, Men",21,Athletics
18688,"Half-Heavyweight (≤100 kilograms), Men",25,Judo
355864,"Lightweight, Freestyle (≤58 kilograms), Women",59,Wrestling
7055,"200 metres Butterfly, Men",21,Swimming
63155,"Long Jump, Women",21,Athletics
353600,"Kayak Singles, Slalom, Women",59,Canoe Slalom
70844,"Team All-Around, Men",26,Artistic Gymnastics
66273,"Javelin Throw, Men",26,Athletics
11159,"Skiff (49er), Open",26,Sailing
357969,"Épée, Individual, Women",59,Fencing
256367,"Canadian Singles, 1,000 metres, Men",26,Canoe Sprint
331000,"Flyweight (≤48 kilograms), Women",54,Weightlifting
356813,"Team Pursuit, 4,000 metres, Men",59,Cycling Track
185324,"Team, Open",20,Equestrian Dressage
154607,"Individual Pursuit, 4,000 metres, Men",22,Cycling Track
356485,"Welterweight (≤69 kilograms), Men",59,Boxing
257754,"Shot Put, Women",53,Athletics
395735,"Skeet, Men",59,Shooting
359093,"3,000 metres Steeplechase, Women",59,Athletics
70909,"Uneven Bars, Women",26,Artistic Gymnastics
154569,"Sprint, Men",22,Cycling Track
63287,"200 metres, Men",22,Athletics
256317,"Kayak Singles, 500 metres, Men",26,Canoe Sprint
63374,"Marathon, Men",22,Athletics
6797,"100 metres Breaststroke, Men",20,Swimming
46500,"Singles, Men",22,Table Tennis
302002,"20 kilometres Race Walk, Men",54,Athletics
29843,"Light-Heavyweight (≤82½ kilograms), Men",21,Weightlifting
19000238,"100 metres Backstroke, Women",61,Swimming
62181,"200 metres, Men",20,Athletics
332782,"Heavyweight, Freestyle (≤72 kilograms), Women",54,Wrestling
65800,"4 x 100 metres Relay, Women",25,Athletics
42285,"Doubles, Men",24,Badminton
16004,"Heavyweight (>95 kilograms), Men",20,Judo
65446,"20 kilometres Race Walk, Men",25,Athletics
112098,"Foil, Individual, Men",23,Fencing
19000741,"100 metres Hurdles, Women",61,Athletics
52028,"Air Rifle, 10 metres, Women",26,Shooting
358390,"Individual, Open",59,Equestrian Eventing
257212,"1,500 metres, Men",53,Athletics
40788,"Team, Men",23,Archery
19000159,"4 x 100 metres Medley Relay, Men",61,Swimming
354398,"Light-Heavyweight (≤69 kilograms), Women",59,Weightlifting
263525,"Middleweight, Freestyle (≤63 kilograms), Women",53,Wrestling
309102,"Platform, Men",54,Diving
41175,"Individual, Women",25,Archery
354407,"Heavyweight (≤75 kilograms), Women",59,Weightlifting
357291,"200 metres Individual Medley, Women",59,Swimming
128826,"Bantamweight, Freestyle (≤57 kilograms), Men",21,Wrestling
261138,"Lightweight Double Sculls, Women",53,Rowing
63573,"Javelin Throw, Men",22,Athletics
18000962,"Half-Lightweight (≤66 kilograms), Men",61,Judo
357077,"200 metres Breaststroke, Men",59,Swimming
31258,"Beach Volleyball, Women",26,Beach Volleyball
356198,"One Person Dinghy (Laser Radial), Women",59,Sailing
54314,"Platform, Women",26,Diving
62610,"Pentathlon, Women",20,Athletics
55000,"Individual, Men",25,Trampolining
7518,"200 metres Backstroke, Women",22,Swimming
395600,"Handball, Men",59,Handball
28116,"Flyweight (≤49 kilograms), Women",25,Taekwondo
36396,"Hockey, Women",25,Hockey
10530,"Windsurfer (Mistral), Women",24,Sailing
45767,"Singles, Women",25,Tennis
130475,"Lightweight, Greco-Roman (≤68 kilograms), Men",22,Wrestling
308004,"Team Sprint, Men",54,Cycling Track
357025,"400 metres Freestyle, Men",59,Swimming
62220,"800 metres, Men",20,Athletics
65333,"200 metres, Men",25,Athletics
356690,"Lightweight (57-60 kilograms), Women",59,Boxing
63108,"400 metres Hurdles, Women",21,Athletics
70627,"Balance Beam, Women",22,Artistic Gymnastics
261870,"Duet, Women",53,Artistic Swimming
900682,"Middleweight (≤ 83 kilograms), Men",22,Taekwondo
154568,"1,000 metres Time Trial, Men",22,Cycling Track
63763,"Marathon, Women",22,Athletics
331117,"Heavyweight (≤105 kilograms), Men",54,Weightlifting
42432,"Doubles, Mixed",24,Badminton
30287,"Super-Heavyweight (>75 kilograms), Women",25,Weightlifting
43541,"Team, Women",26,Artistic Swimming
132613,"Featherweight, Greco-Roman (≤62 kilograms), Men",24,Wrestling
51810,"Air Pistol, 10 metres, Women",22,Shooting
29861,"Heavyweight I (≤100 kilograms), Men",21,Weightlifting
154982,"Points Race, Men",25,Cycling Track
258849,"Kayak Doubles, 500 metres, Women",53,Canoe Sprint
258960,"Road Race, Individual, Men",53,Cycling Road
19005124,"Omnium, Women",61,Cycling Track
256181,"Kayak Doubles, 500 metres, Women",24,Canoe Sprint
19004378,"Heavyweight (>80 kilograms), Men",61,Taekwondo
8006,"400 metres Freestyle, Men",24,Swimming
19004671,"Doubles, Men",61,Tennis
45230,"Singles, Men",23,Tennis
55003,"Individual, Women",25,Trampolining
185301,"Individual, Open",20,Equestrian Eventing
117278,"Sabre, Team, Men",26,Fencing
19000071,"100 metres Backstroke, Men",61,Swimming
322372,"10 kilometres Open Water, Men",54,Marathon Swimming
10210,"Two Person Dinghy (470), Men",22,Sailing
10067,"Multihull (Tornado), Open",20,Sailing
7557,"200 metres Butterfly, Women",22,Swimming
40857,"Team, Women",23,Archery
261808,"200 metres Individual Medley, Women",53,Swimming
27447,"Bantamweight (≤54 kilograms), Men",26,Boxing
901291,"Sanshou (≤85 kilograms), Men",53,Wushu
48121,"Doubles, Men",25,Table Tennis
325156,"Welterweight (≤67 kilograms), Women",54,Taekwondo
34945,"Handball, Men",25,Handball
307048,"Kayak Doubles, 1,000 metres, Men",54,Canoe Sprint
8926,"4 x 100 metres Medley Relay, Men",26,Swimming
65929,"Hammer Throw, Women",25,Athletics
19001986,"Team, Women",61,Artistic Swimming
154738,"Team Pursuit, 4,000 metres, Men",23,Cycling Track
26348,"Light-Middleweight (≤71 kilograms), Men",23,Boxing
354922,"Extra-Lightweight (≤48 kilograms), Women",59,Judo
7490,"400 metres Freestyle, Women",22,Swimming
38827,"Water Polo, Men",24,Water Polo
256215,"Kayak Singles, 1,000 metres, Men",25,Canoe Sprint
259119,"Foil, Individual, Men",53,Fencing
131167,"Middleweight, Freestyle (≤82 kilograms), Men",23,Wrestling
155164,"Individual Pursuit, 3,000 metres, Women",26,Cycling Track
257372,"Discus Throw, Men",53,Athletics
259883,"Football, Men",53,Football
316075,"Extra-Lightweight (≤48 kilograms), Women",54,Judo
54261,"Platform, Women",23,Diving
19000028,"200 metres Freestyle, Men",61,Swimming
258959,"Individual Time Trial, Men",53,Cycling Road
255581,"Kayak Singles, 500 metres, Men",20,Canoe Sprint
395723,"Trap, Men",59,Shooting
155036,"Individual Pursuit, 3,000 metres, Women",25,Cycling Track
261063,"Lightweight Coxless Fours, Men",53,Rowing
114197,"Foil, Team, Women",23,Fencing
131761,"Light-Heavyweight, Greco-Roman (≤90 kilograms), Men",23,Wrestling
34667,"Handball, Women",20,Handball
8826,"100 metres Breaststroke, Men",26,Swimming
185472,"Team, Open",25,Equestrian Eventing
395763,"Trap, Women",59,Shooting
10404,"Multihull (Tornado), Open",23,Sailing
70786,"Parallel Bars, Men",25,Artistic Gymnastics
7654,"400 metres Freestyle, Men",23,Swimming
263033,"Light-Heavyweight (≤85 kilograms), Men",53,Weightlifting
51763,"Small-Bore Rifle, Three Positions, 50 metres, Men",21,Shooting
359175,"Triple Jump, Women",59,Athletics
302547,"4 x 100 metres Relay, Women",54,Athletics
351789,"Doubles, Mixed",59,Badminton
255607,"Kayak Doubles, 500 metres, Men",20,Canoe Sprint
36024,"Hockey, Women",20,Hockey
19001100,"Individual, Men",61,Trampolining
6948,"4 x 100 metres Medley Relay, Women",20,Swimming
262435,"Team, Men",53,Table Tennis
305259,"Middleweight (≤75 kilograms), Men",54,Boxing
62478,"200 metres, Women",20,Athletics
7361,"100 metres Butterfly, Men",22,Swimming
258863,"Kayak Singles, Slalom, Women",53,Canoe Slalom
159436,"Lightweight Double Sculls, Men",24,Rowing
261820,"400 metres Individual Medley, Women",53,Swimming
258273,"Bantamweight (≤54 kilograms), Men",53,Boxing
128058,"Light-Flyweight, Freestyle (≤48 kilograms), Men",20,Wrestling
358431,"Team, Open",59,Equestrian Dressage
159519,"Eights, Women",24,Rowing
356742,"Sprint, Men",59,Cycling Track
8424,"100 metres Breaststroke, Men",25,Swimming
18000430,"Shortboard, Women",61,Surfing
